,Hour,TARGET,DHI,DNI,WS,RH,T
157,6,20.82905419,71,525,2.1,55.94,22.6
158,7,29.08513662,97,559,2.1,50.74,24.1
159,7,39.40519248,99,681,2.4,47.52,25.2
160,8,39.87386358,212,383,2.7,40.6,26.2
161,8,40.24888152,288,222,2.6,39.19,26.8
162,9,29.64703182,274,59,2.6,36.46,27.3
163,9,36.21433267,320,85,2.5,36.03,27.5
164,10,55.16575335,386,243,2.4,35.4,27.7
165,10,47.19111213,277,258,2.3,35.4,27.7
166,11,34.33786688,328,42,2.3,36.02,27.7
167,11,24.11166829,238,20,2.3,36.86,27.3
168,12,47.5667554,413,100,2.2,38.63,27.0
169,12,75.52545655,469,359,2.2,39.49,26.6
170,13,82.46853196,267,665,2.2,42.12,26.2
171,13,82.56271586,197,765,1.9,43.13,25.8
172,14,60.32740693,361,330,1.7,45.96,25.3
173,14,36.96598596,346,60,1.5,47.34,24.8
174,15,41.18821582,345,126,1.4,49.9,24.3
175,15,9.382343391000001,96,6,1.1,51.73,23.7
176,16,6.473859639,68,1,0.8,54.6,23.1
177,16,2.627073477,28,0,0.8,54.6,23.1
178,17,11.2590596,83,88,1.7,60.71,21.7
179,17,15.95045717,117,161,1.8,63.43,21.0
180,18,9.758001821,77,112,1.9,67.58,20.3
181,18,5.160510095,46,60,1.8,69.69,19.8
182,19,1.219764976,12,12,1.7,72.37,19.2
183,19,0.0,0,0,1.8,73.28,19.0
184,20,0.0,0,0,2.0,73.28,18.8
185,20,0.0,0,0,1.9,73.73,18.7
186,21,0.0,0,0,1.9,72.87,18.5
187,21,0.0,0,0,1.8,73.78,18.3
188,22,0.0,0,0,1.6,70.96,18.1
189,22,0.0,0,0,1.5,71.77,17.9
190,23,0.0,0,0,1.4,69.14,17.7
191,23,0.0,0,0,1.3,70.01,17.5
192,0,0.0,0,0,1.3,67.98,17.2
193,0,0.0,0,0,1.3,68.41,17.1
194,1,0.0,0,0,1.3,65.08,17.0
195,1,0.0,0,0,1.2,65.91,16.8
196,2,0.0,0,0,1.2,64.41,16.5
197,2,0.0,0,0,1.2,65.65,16.2
198,3,0.0,0,0,1.2,65.67,15.8
199,3,0.0,0,0,1.2,66.52,15.6
200,4,0.0,0,0,1.3,66.17,15.3
201,4,0.0,0,0,1.3,63.28,16.0
202,5,0.938305504,9,86,1.3,63.05,16.8
203,5,5.911188224,28,360,1.6,55.27,18.9
204,6,13.79245414,44,541,2.0,50.13,21.0
205,6,22.98694346,55,668,1.5,44.67,22.9
206,7,32.65016019,61,758,0.9,33.9,24.8
207,7,42.12547149,68,812,1.3,30.88,26.4
208,8,51.22522977,73,852,1.7,24.82,27.9
209,8,59.94981312,79,881,1.9,23.56,28.8
210,9,67.82986861,84,902,2.2,22.33,29.7
211,9,74.86566822,88,918,2.4,21.58,30.3
212,10,79.18062371,132,859,2.6,20.88,31.0
213,10,80.49360392,251,695,2.7,20.27,31.5
214,11,85.9345186,224,763,2.9,20.04,31.9
215,11,89.68682187,199,816,2.9,19.7,32.2
216,12,92.03188501,122,916,3.0,19.5,32.5
217,12,91.93807066,104,938,3.0,19.5,32.5
218,13,89.96796914,104,931,3.1,19.56,32.5
219,13,82.74444553,183,784,3.0,19.78,32.3
220,14,65.01363586,391,354,3.0,20.42,32.1
221,14,45.31278316,390,116,2.9,21.0,31.6
222,15,29.17671434,284,36,2.8,22.34,31.1
223,15,19.98289758,202,16,2.6,23.11,30.5
224,16,27.01933705,249,66,2.4,25.1,29.8
225,16,12.00859424,124,7,2.4,25.1,29.8
226,17,6.473503815,65,10,1.8,29.58,28.1
227,17,12.66573195,101,102,1.4,31.9,26.8
228,18,13.322664,84,247,0.9,41.83,25.5
229,18,6.75523526,49,161,0.9,44.66,24.4
230,19,1.782653083,17,39,0.9,50.31,23.3
231,19,0.0,0,0,1.1,52.23,22.7
232,20,0.0,0,0,1.3,54.55,22.1
233,20,0.0,0,0,1.5,56.58,21.5
234,21,0.0,0,0,1.7,58.61,21.0
235,21,0.0,0,0,1.9,60.8,20.4
236,22,0.0,0,0,2.1,62.69,19.9
237,22,0.0,0,0,2.1,64.26,19.5
238,23,0.0,0,0,2.2,65.53,19.1
239,23,0.0,0,0,2.2,66.35,18.9
240,0,0.0,0,0,2.3,66.86,18.6
241,0,0.0,0,0,2.2,67.28,18.5
242,1,0.0,0,0,2.2,66.72,18.3
243,1,0.0,0,0,1.9,67.14,18.2
244,2,0.0,0,0,1.6,66.44,18.1
245,2,0.0,0,0,1.3,67.62,17.8
246,3,0.0,0,0,1.1,67.42,17.4
247,3,0.0,0,0,1.0,68.7,17.1
248,4,0.0,0,0,0.9,68.35,16.8
249,4,0.0,0,0,1.1,65.81,17.4
250,5,0.187658626,2,0,1.3,65.37,18.0
251,5,1.876559439,20,1,1.8,60.28,19.3
252,6,4.597509981,47,10,2.3,56.01,20.5
253,6,12.38502002,97,123,2.0,53.33,21.3
254,7,24.48834695,123,367,1.6,51.98,22.1
255,7,29.27329753,180,282,1.2,50.74,22.5
256,8,48.41331765,99,753,0.9,49.67,22.9
257,8,54.41747203,143,689,0.9,46.77,23.9
258,9,59.38945023,193,622,0.9,43.65,24.9
259,9,63.51692863,215,598,1.2,41.15,25.9
260,10,74.02400397,199,713,1.4,38.1,27.0
261,10,39.02891811,254,186,1.5,37.0,27.5
262,11,24.39291292,230,33,1.6,35.32,28.1
263,11,29.83437609,261,61,1.7,35.07,28.2
264,12,38.55948142,274,146,1.8,34.89,28.3
265,12,81.81007719,342,568,1.8,35.29,28.1
266,13,65.76726289999999,295,443,1.8,36.52,27.8
267,13,23.73636331,234,21,1.6,37.38,27.4
268,14,48.50500903,181,395,1.3,39.5,26.9
269,14,65.58063379,248,564,1.1,40.68,26.4
270,15,62.86024958,209,624,0.9,43.47,25.8
271,15,56.29307023,177,631,1.1,44.77,25.3
272,16,25.70731004,201,124,1.4,47.44,24.8
273,16,14.07334491,138,24,1.4,47.44,24.8
274,17,19.51523135,140,161,1.6,51.24,23.9
275,17,17.45125463,111,228,1.3,53.44,23.2
276,18,13.88605139,71,332,1.0,60.46,22.5
277,18,9.007267482,39,414,0.8,64.24,21.5
278,19,2.439495092,18,174,0.6,68.83,20.5
279,19,0.0,0,0,0.7,71.42,19.9
280,20,0.0,0,0,0.9,70.85,19.4
281,20,0.0,0,0,1.1,72.63,19.0
282,21,0.0,0,0,1.3,71.62,18.6
283,21,0.0,0,0,1.5,72.97,18.3
284,22,0.0,0,0,1.6,71.62,18.0
285,22,0.0,0,0,1.7,72.52,17.8
286,23,0.0,0,0,1.8,71.77,17.5
287,23,0.0,0,0,1.9,72.68,17.3
288,0,0.0,0,0,2.0,72.3,17.0
289,0,0.0,0,0,2.0,73.68,16.7
290,1,0.0,0,0,2.1,72.69,16.5
291,1,0.0,0,0,2.1,73.61,16.3
292,2,0.0,0,0,2.1,72.84,16.1
293,2,0.0,0,0,2.0,73.78,15.9
294,3,0.0,0,0,2.0,73.14,15.8
295,3,0.0,0,0,2.0,73.61,15.7
296,4,0.0,0,0,2.0,73.13,15.6
297,4,0.0,0,0,2.2,69.95,16.3
298,5,0.7506435779999999,8,82,2.3,68.93,16.9
299,5,5.817391812,28,373,2.7,62.73,18.4
300,6,13.69880862,41,564,3.0,59.82,19.8
301,6,22.70577019,50,684,3.0,53.24,21.7
302,7,32.27529675,58,765,3.0,44.48,23.6
303,7,41.75096913,63,822,3.1,41.65,24.7
304,8,51.13259107,68,866,3.3,35.47,25.8
305,8,59.95126303,71,898,3.1,33.84,26.6
306,9,68.01922292,74,923,2.9,30.32,27.4
307,9,73.74157108,96,895,2.8,28.94,28.2
308,10,74.86682047,175,755,2.6,26.18,28.9
309,10,85.93678597,91,948,2.5,25.29,29.5
310,11,79.74422048,250,664,2.5,22.92,30.2
311,11,72.51993364,316,494,2.5,22.27,30.7
312,12,75.42790459999998,379,455,2.5,20.72,31.1
313,12,86.68551491,233,742,2.6,20.37,31.4
314,13,81.61920913,321,599,2.6,19.2,31.7
315,13,80.49342694,228,709,2.7,19.2,31.7
316,14,69.79849609,289,536,2.8,18.48,31.7
317,14,64.92024932,251,552,2.9,18.69,31.5
318,15,70.45551219,103,878,3.0,18.43,31.3
319,15,63.32594464,86,881,2.9,19.06,30.7
320,16,54.6952137,86,842,2.8,19.71,30.1
321,16,45.68879773,77,809,2.8,19.71,30.1
322,17,36.21393456,73,749,2.5,22.34,28.5
323,17,26.64488863,67,669,2.0,24.4,27.0
324,18,17.35701091,56,562,1.5,34.09,25.4
325,18,9.007049656,41,408,1.4,37.72,23.7
326,19,2.345627103,18,159,1.3,43.1,22.1
327,19,0.0,0,0,1.3,44.49,21.6
328,20,0.0,0,0,1.4,45.58,21.1
329,20,0.0,0,0,1.4,46.43,20.8
330,21,0.0,0,0,1.5,47.23,20.4
331,21,0.0,0,0,1.5,48.12,20.1
332,22,0.0,0,0,1.5,48.68,19.7
333,22,0.0,0,0,1.6,49.59,19.4
334,23,0.0,0,0,1.7,50.13,19.0
335,23,0.0,0,0,1.8,51.71,18.5
0,0,0.0,0,0,1.4,59.18,2.1
1,0,0.0,0,0,1.3,58.76,2.2
2,1,0.0,0,0,1.3,57.45,2.3
3,1,0.0,0,0,1.2,57.38,2.3
4,2,0.0,0,0,1.1,55.76,2.3
5,2,0.0,0,0,1.1,56.15,2.2
6,3,0.0,0,0,1.0,54.62,2.2
7,3,0.0,0,0,1.0,55.4,2.0
8,4,0.0,0,0,1.1,54.72,1.8
9,4,0.0,0,0,1.1,55.51,1.6
10,5,0.0,0,0,1.1,55.03,1.3
11,5,0.0,0,0,1.1,55.82,1.1
12,6,0.0,0,0,1.1,55.24,0.8
13,6,0.0,0,0,1.2,55.64,0.7
14,7,0.0,0,0,1.3,54.54,0.6
15,7,1.876922483,14,212,1.5,50.4,1.7
16,8,8.258359088999999,28,552,1.7,49.42,2.8
17,8,15.57804571,36,705,2.0,45.1,4.1
18,9,22.89752317,42,800,2.3,41.75,5.4
19,9,29.46616088,45,860,2.2,38.97,6.4
20,10,35.19005332,48,901,2.2,35.98,7.5
21,10,39.69411838,49,929,2.0,34.54,8.1
22,11,42.97817104,49,948,1.8,33.39,8.8
23,11,45.04247615,50,960,1.7,32.72,9.1
24,12,45.60530661,49,964,1.6,31.92,9.5
25,12,44.85460197,48,963,1.7,31.92,9.5
26,13,42.69632614,47,956,1.8,32.05,9.5
27,13,39.31832814,47,939,1.9,32.92,9.1
28,14,34.53271687,46,909,2.0,36.42,8.7
29,14,28.71514663,43,869,1.8,40.05,7.3
30,15,21.95897942,38,810,1.5,45.05,5.9
31,15,14.6396414,32,721,1.5,51.77,3.9
32,16,7.319981595,24,567,1.5,54.36,1.9
33,16,1.31384285,11,171,1.5,54.36,1.9
34,17,0.0,0,0,1.8,59.65,0.3
35,17,0.0,0,0,1.9,61.41,-0.1
36,18,0.0,0,0,2.1,62.53,-0.5
37,18,0.0,0,0,2.4,62.99,-0.6
38,19,0.0,0,0,2.6,62.29,-0.7
39,19,0.0,0,0,2.8,61.84,-0.6
40,20,0.0,0,0,3.0,60.35,-0.4
41,20,0.0,0,0,3.2,59.48,-0.2
42,21,0.0,0,0,3.3,58.97,0.1
43,21,0.0,0,0,3.3,58.05,0.3
44,22,0.0,0,0,3.4,58.51,0.5
45,22,0.0,0,0,3.5,57.26,0.8
46,23,0.0,0,0,3.7,57.03,1.1
47,23,0.0,0,0,3.6,56.63,1.2
48,0,0.0,0,0,3.6,56.51,1.4
49,0,0.0,0,0,3.4,56.91,1.3
50,1,0.0,0,0,3.3,56.93,1.2
51,1,0.0,0,0,3.2,57.75,1.0
52,2,0.0,0,0,3.1,58.1,0.7
53,2,0.0,0,0,3.2,58.94,0.5
54,3,0.0,0,0,3.3,59.19,0.3
55,3,0.0,0,0,3.5,58.34,0.5
56,4,0.0,0,0,3.8,57.56,0.7
57,4,0.0,0,0,3.9,57.56,0.7
58,5,0.0,0,0,4.0,57.17,0.7
59,5,0.0,0,0,3.9,58.92,0.3
60,6,0.0,0,0,3.8,59.29,-0.1
61,6,0.0,0,0,3.7,59.22,-0.1
62,7,0.0,0,0,3.5,58.67,-0.2
63,7,1.9707881,15,235,3.8,54.65,0.8
64,8,8.25844985,27,573,4.1,52.95,1.8
65,8,15.76595826,35,727,4.4,49.32,2.8
66,9,22.61639394,44,786,4.7,46.65,3.8
67,9,30.02983562,42,893,5.7,44.42,4.5
68,10,35.9417225,44,937,6.6,37.96,5.1
69,10,39.226171,60,892,6.8,37.7,5.2
70,11,43.91824845,53,963,7.0,34.26,5.3
71,11,42.60450151,83,829,6.9,34.5,5.2
72,12,33.22028659,148,455,6.9,33.35,5.1
73,12,33.97106487,155,464,6.8,33.59,5.0
74,13,37.06795613,111,664,6.7,32.88,4.8
75,13,30.78058151,121,522,6.6,33.57,4.5
76,14,20.83329005,128,264,6.4,33.42,4.1
77,14,28.34096884,50,832,5.9,34.9,3.5
78,15,22.42892788,39,827,5.4,35.94,2.9
79,15,14.82768762,34,717,4.5,39.14,1.7
80,16,7.413941583,26,547,3.6,43.99,0.5
81,16,1.03232098,9,93,3.6,43.99,0.5
82,17,0.0,0,0,2.8,51.2,-1.1
83,17,0.0,0,0,2.7,52.33,-1.4
84,18,0.0,0,0,2.7,54.04,-1.6
85,18,0.0,0,0,2.6,54.84,-1.8
86,19,0.0,0,0,2.6,55.7,-2.0
87,19,0.0,0,0,2.6,56.53,-2.2
88,20,0.0,0,0,2.6,57.12,-2.4
89,20,0.0,0,0,2.6,57.97,-2.6
90,21,0.0,0,0,2.5,58.3,-2.8
91,21,0.0,0,0,2.2,59.69,-3.1
92,22,0.0,0,0,1.9,60.28,-3.4
93,22,0.0,0,0,1.7,61.64,-3.7
94,23,0.0,0,0,1.5,61.21,-3.9
95,23,0.0,0,0,1.4,61.67,-4.0
96,0,0.0,0,0,1.4,60.67,-4.1
97,0,0.0,0,0,1.3,61.12,-4.2
98,1,0.0,0,0,1.3,59.95,-4.3
99,1,0.0,0,0,1.3,59.5,-4.2
100,2,0.0,0,0,1.3,57.49,-4.2
101,2,0.0,0,0,1.3,57.42,-4.2
102,3,0.0,0,0,1.3,54.94,-4.2
103,3,0.0,0,0,1.4,54.53,-4.1
104,4,0.0,0,0,1.5,51.54,-4.1
105,4,0.0,0,0,1.6,51.54,-4.1
106,5,0.0,0,0,1.7,48.12,-4.1
107,5,0.0,0,0,1.8,48.48,-4.2
108,6,0.0,0,0,1.9,45.92,-4.3
109,6,0.0,0,0,2.0,45.92,-4.3
110,7,0.0,0,0,2.1,44.08,-4.2
111,7,1.970870404,14,256,2.5,40.35,-3.0
112,8,8.446476058,24,624,2.9,39.26,-1.8
113,8,15.86032616,31,762,3.1,34.93,-0.2
114,9,23.08622266,35,845,3.3,32.72,1.4
115,9,29.74886172,39,898,3.5,29.61,2.8
116,10,35.47286028,41,935,3.7,31.13,4.2
117,10,39.97699899,42,959,3.7,29.44,5.0
118,11,43.16727194,42,972,3.7,32.44,5.8
119,11,45.04391183,43,978,3.7,31.52,6.2
120,12,45.7006013,43,980,3.7,34.03,6.6
121,12,44.94977393,43,977,3.6,33.52,6.8
122,13,42.79138702,43,967,3.5,36.16,6.9
123,13,39.31932208,42,950,3.3,36.4,6.8
124,14,34.62731693,40,924,3.0,39.28,6.7
125,14,28.80949359,38,885,2.3,42.03,5.7
126,15,22.05311206,34,828,1.5,49.37,4.7
127,15,14.82747577,29,742,1.2,55.62,3.0
128,16,7.601569474,23,592,0.8,57.37,1.3
129,16,1.501544587,12,218,0.8,57.37,1.3
130,17,0.0,0,0,0.7,59.25,0.2
131,17,0.0,0,0,0.8,60.55,-0.1
132,18,0.0,0,0,1.0,59.63,-0.4
133,18,0.0,0,0,1.2,60.5,-0.6
134,19,0.0,0,0,1.5,59.75,-0.9
135,19,0.0,0,0,1.7,59.75,-0.9
136,20,0.0,0,0,1.9,58.98,-1.0
137,20,0.0,0,0,2.0,58.06,-0.8
138,21,0.0,0,0,2.1,56.32,-0.7
139,21,0.0,0,0,2.1,55.92,-0.6
140,22,0.0,0,0,2.2,53.85,-0.5
141,22,0.0,0,0,2.3,53.46,-0.4
142,23,0.0,0,0,2.3,51.84,-0.4
143,23,0.0,0,0,2.5,51.78,-0.4
144,0,0.0,0,0,2.6,49.88,-0.3
145,0,0.0,0,0,2.8,49.52,-0.2
146,1,0.0,0,0,3.0,47.83,-0.1
147,1,0.0,0,0,3.0,47.48,0.0
148,2,0.0,0,0,3.1,46.05,0.1
149,2,0.0,0,0,3.2,45.33,0.3
150,3,0.0,0,0,3.2,43.47,0.5
151,3,0.0,0,0,3.2,43.1,0.6
152,4,0.0,0,0,3.2,41.8,0.7
153,4,0.0,0,0,3.1,41.5,0.8
154,5,0.0,0,0,3.1,40.03,0.9
155,5,0.0,0,0,3.0,39.74,1.0
156,6,0.0,0,0,2.9,38.33,1.0
157,6,0.0,0,0,2.8,38.28,1.0
158,7,0.0,0,0,2.7,37.38,1.0
159,7,1.032303962,10,41,2.9,34.8,2.0
160,8,5.818376569,36,254,3.2,33.55,3.0
161,8,11.63657409,54,390,3.4,30.41,4.4
162,9,16.61001551,86,365,3.6,30.27,5.8
163,9,24.21091634,83,567,3.8,28.06,6.9
164,10,28.71492571,110,546,4.0,29.26,8.0
165,10,39.69385662,50,933,4.3,27.87,8.7
166,11,39.88118376,83,796,4.6,27.99,9.5
167,11,39.78717076,104,715,5.0,27.25,9.9
168,12,33.31222529,163,424,5.5,25.84,10.3
169,12,37.53494299,127,613,5.6,26.02,10.2
170,13,37.34730932,98,702,5.8,26.69,10.1
171,13,33.87554668,95,670,5.2,27.78,9.5
172,14,34.15724863,43,899,4.7,31.63,9.0
173,14,28.71502039,38,879,4.0,34.58,7.7
174,15,21.11426405,42,748,3.3,40.93,6.5
175,15,13.04418118,42,556,2.7,46.36,4.7
176,16,6.287607396,30,377,2.2,50.67,2.9
177,16,1.219983525,11,113,2.2,50.67,2.9
178,17,0.0,0,0,2.0,53.58,1.8
179,17,0.0,0,0,2.0,53.96,1.7
180,18,0.0,0,0,1.9,53.67,1.7
181,18,0.0,0,0,1.9,54.44,1.5
182,19,0.0,0,0,1.8,54.77,1.3
183,19,0.0,0,0,1.7,55.56,1.1
184,20,0.0,0,0,1.6,55.51,0.9
185,20,0.0,0,0,1.4,55.51,0.9
186,21,0.0,0,0,1.2,54.87,0.9
187,21,0.0,0,0,1.0,55.27,0.8
188,22,0.0,0,0,0.9,55.11,0.8
189,22,0.0,0,0,0.8,55.11,0.8
190,23,0.0,0,0,0.7,55.36,0.8
191,23,0.0,0,0,0.7,55.36,0.8
192,0,0.0,0,0,0.7,56.24,0.7
193,0,0.0,0,0,0.7,56.64,0.6
194,1,0.0,0,0,0.7,57.67,0.4
195,1,0.0,0,0,0.7,58.51,0.2
196,2,0.0,0,0,0.7,59.19,0.1
197,2,0.0,0,0,0.7,60.06,-0.1
198,3,0.0,0,0,0.7,60.74,-0.2
199,3,0.0,0,0,0.7,61.18,-0.3
200,4,0.0,0,0,0.7,61.21,-0.3
201,4,0.0,0,0,0.9,61.74,-0.4
202,5,0.0,0,0,1.1,64.24,-0.6
203,5,0.0,0,0,1.3,65.66,-0.9
204,6,0.0,0,0,1.4,69.1,-1.2
205,6,0.0,0,0,1.4,70.64,-1.5
206,7,0.0,0,0,1.4,71.8,-1.7
207,7,0.563093453,6,20,1.5,68.21,-1.0
208,8,1.595420931,17,4,1.6,66.82,-0.4
209,8,2.909271413,29,9,1.9,63.14,0.4
210,9,4.504643663,44,15,2.2,57.27,1.1
211,9,4.973844581,53,0,2.5,54.86,1.7
212,10,9.196869631,93,13,2.7,47.11,2.2
213,10,15.95373591,152,44,2.8,46.78,2.3
214,11,25.43207605,175,224,2.9,41.02,2.5
215,11,25.15054015,191,173,3.0,41.02,2.5
216,12,21.02134699,176,107,3.0,37.62,2.5
217,12,26.55824882,183,224,3.2,37.89,2.4
218,13,18.76910107,147,124,3.3,35.15,2.3
219,13,15.39071362,118,115,3.3,35.96,2.0
220,14,10.13539255,86,62,3.3,33.74,1.6
221,14,15.10934223,94,220,3.0,35.26,1.0
222,15,12.57557412,88,186,2.7,35.1,0.3
223,15,8.634128082,51,232,1.9,39.44,-1.3
224,16,7.601928702,25,561,1.1,45.84,-3.0
225,16,1.689317489,13,238,1.1,45.84,-3.0
226,17,0.0,0,0,0.6,51.87,-4.9
227,17,0.0,0,0,0.5,53.12,-5.2
228,18,0.0,0,0,0.3,53.7,-5.4
229,18,0.0,0,0,0.5,54.52,-5.6
230,19,0.0,0,0,0.7,55.31,-5.8
231,19,0.0,0,0,0.9,55.74,-5.9
232,20,0.0,0,0,1.2,55.31,-6.0
233,20,0.0,0,0,1.4,54.89,-5.9
234,21,0.0,0,0,1.6,53.36,-5.9
235,21,0.0,0,0,1.8,53.36,-5.9
236,22,0.0,0,0,1.9,51.28,-5.9
237,22,0.0,0,0,2.0,51.28,-5.9
238,23,0.0,0,0,2.2,48.87,-5.9
239,23,0.0,0,0,2.3,48.87,-5.9
240,0,0.0,0,0,2.4,46.6,-5.9
241,0,0.0,0,0,2.4,46.6,-5.9
242,1,0.0,0,0,2.5,44.82,-5.9
243,1,0.0,0,0,2.3,44.82,-5.9
244,2,0.0,0,0,2.2,43.74,-5.9
245,2,0.0,0,0,2.0,43.74,-5.9
246,3,0.0,0,0,1.9,42.26,-5.9
247,3,0.0,0,0,1.8,42.21,-5.9
248,4,0.0,0,0,1.6,40.53,-5.9
249,4,0.0,0,0,1.6,40.84,-6.0
250,5,0.0,0,0,1.5,39.92,-6.0
251,5,0.0,0,0,1.5,39.92,-6.0
252,6,0.0,0,0,1.4,39.71,-6.0
253,6,0.0,0,0,1.4,38.86,-5.7
254,7,0.0,0,0,1.4,38.56,-5.4
255,7,1.407781592,12,140,1.6,34.96,-4.1
256,8,7.9773238210000015,26,575,1.7,33.63,-2.9
257,8,12.95124906,44,528,2.0,30.82,-1.7
258,9,19.14507221,63,573,2.2,27.32,-0.5
259,9,28.62338244,52,822,2.3,25.05,0.7
260,10,35.66148799,45,933,2.5,22.81,1.8
261,10,40.35316815,47,960,2.5,20.65,3.2
262,11,43.91863459,47,982,2.6,19.86,4.5
263,11,46.26425788,47,999,2.5,18.63,5.4
264,12,47.01447963,46,1006,2.3,19.31,6.4
265,12,46.26359687,45,1004,2.1,18.89,6.7
266,13,44.10506073,43,996,1.8,20.57,7.1
267,13,40.53920876,43,975,1.6,20.86,6.9
268,14,35.65956757,41,945,1.3,27.36,6.7
269,14,27.40192384,56,769,0.9,29.72,5.5
270,15,18.86253196,62,563,0.5,36.25,4.3
271,15,12.10599036,51,441,0.5,40.0,2.9
272,16,6.381557483,29,387,0.5,37.98,1.4
273,16,1.7830822380000002,14,237,0.5,37.98,1.4
274,17,0.0,0,0,0.4,39.52,0.1
275,17,0.0,0,0,0.4,40.1,-0.1
276,18,0.0,0,0,0.3,41.91,-0.3
277,18,0.0,0,0,0.4,42.52,-0.5
278,19,0.0,0,0,0.4,43.8,-0.8
279,19,0.0,0,0,0.5,44.12,-0.9
280,20,0.0,0,0,0.6,44.5,-1.0
281,20,0.0,0,0,0.6,44.17,-0.9
282,21,0.0,0,0,0.6,45.35,-0.7
283,21,0.0,0,0,0.6,44.96,-0.6
284,22,0.0,0,0,0.5,46.98,-0.4
285,22,0.0,0,0,0.4,47.32,-0.5
286,23,0.0,0,0,0.3,50.11,-0.6
287,23,0.0,0,0,0.4,50.48,-0.7
288,0,0.0,0,0,0.4,52.64,-0.8
289,0,0.0,0,0,0.5,53.02,-0.9
290,1,0.0,0,0,0.5,54.97,-1.0
291,1,0.0,0,0,0.5,55.38,-1.1
292,2,0.0,0,0,0.6,57.28,-1.2
293,2,0.0,0,0,0.6,57.71,-1.3
294,3,0.0,0,0,0.6,59.65,-1.4
295,3,0.0,0,0,0.6,59.57,-1.4
296,4,0.0,0,0,0.6,62.0,-1.5
297,4,0.0,0,0,0.7,62.45,-1.6
298,5,0.0,0,0,0.7,64.59,-1.6
299,5,0.0,0,0,0.7,65.07,-1.7
300,6,0.0,0,0,0.8,67.68,-1.8
301,6,0.0,0,0,0.8,67.18,-1.7
302,7,0.0,0,0,0.8,69.39,-1.7
303,7,0.93849012,9,36,1.0,66.4,-1.1
304,8,3.753939853,32,76,1.1,67.32,-0.6
305,8,7.320126400000001,64,80,1.4,63.98,0.1
306,9,14.73398723,86,289,1.7,63.73,0.8
307,9,27.21549565,66,730,1.7,61.48,1.3
308,10,34.06606819,62,841,1.6,61.0,1.9
309,10,38.75815111,63,877,1.5,58.86,2.4
310,11,42.417888700000006,64,906,1.4,56.84,2.9
311,11,44.57607614,63,922,1.3,54.87,3.4
312,12,44.66962595,70,896,1.1,51.53,4.0
313,12,28.52837519,136,376,1.2,50.11,4.4
314,13,18.29939086,93,238,1.3,47.55,4.7
315,13,39.22634344,57,902,1.5,47.22,4.8
316,14,35.09721609,49,904,1.7,45.45,4.9
317,14,28.90387562,49,841,1.5,48.4,4.0
318,15,22.33500935,42,791,1.2,52.2,3.2
319,15,15.1092426,35,705,0.9,58.48,1.6
320,16,8.070926335,26,578,0.7,63.23,-0.1
321,16,1.7831116319999998,14,223,0.7,63.23,-0.1
322,17,0.0,0,0,0.5,67.2,-1.2
323,17,0.0,0,0,0.4,67.2,-1.2
324,18,0.0,0,0,0.4,66.9,-1.3
325,18,0.0,0,0,0.6,66.41,-1.2
326,19,0.0,0,0,0.8,64.93,-1.2
327,19,0.0,0,0,0.8,65.41,-1.3
328,20,0.0,0,0,0.9,63.61,-1.4
329,20,0.0,0,0,0.8,64.08,-1.5
330,21,0.0,0,0,0.8,62.37,-1.6
331,21,0.0,0,0,0.7,63.76,-1.9
332,22,0.0,0,0,0.7,62.88,-2.2
333,22,0.0,0,0,0.8,64.29,-2.5
334,23,0.0,0,0,0.9,63.39,-2.9
335,23,0.0,0,0,1.0,64.74,-3.2
0,0,0.0,0,0,2.1,64.9,-0.1
1,0,0.0,0,0,2.1,66.81,-0.5
2,1,0.0,0,0,2.1,66.97,-0.8
3,1,0.0,0,0,2.1,67.95,-1.0
4,2,0.0,0,0,2.1,67.74,-1.3
5,2,0.0,0,0,2.1,68.74,-1.5
6,3,0.0,0,0,2.0,67.17,-1.8
7,3,0.0,0,0,2.0,68.17,-2.0
8,4,0.0,0,0,2.0,66.54,-2.2
9,4,0.0,0,0,2.0,67.53,-2.4
10,5,0.0,0,0,2.0,66.09,-2.5
11,5,0.0,0,0,2.0,66.09,-2.5
12,6,0.0,0,0,2.1,65.07,-2.5
13,6,0.0,0,0,2.1,63.64,-2.2
14,7,0.0,0,0,2.2,62.33,-1.8
15,7,2.7216004110000003,17,315,2.8,56.27,-0.4
16,8,9.009297228,27,584,3.4,54.89,1.0
17,8,15.85994269,43,652,3.9,51.1,2.0
18,9,23.74273019,45,797,4.4,48.8,3.0
19,9,25.80731543,82,601,5.5,48.8,3.0
20,10,27.77805588,125,462,6.7,41.24,3.0
21,10,39.69647425,63,880,7.2,42.12,2.7
22,11,45.13968807,47,995,7.6,37.26,2.3
23,11,45.98439869,57,956,7.7,37.79,2.1
24,12,47.2044967,51,989,7.8,36.12,1.9
25,12,46.54762643,47,1002,7.7,36.38,1.8
26,13,44.20157306,46,993,7.5,36.13,1.6
27,13,39.9785807,48,952,7.1,36.7,1.4
28,14,34.91095002,46,920,6.6,37.02,1.2
29,14,28.90489214,41,886,5.8,38.1,0.8
30,15,20.74031255,47,729,5.1,39.6,0.3
31,15,10.60490339,49,382,4.0,42.9,-0.8
32,16,5.067896773999999,30,266,3.0,46.99,-2.0
33,16,0.750799522,7,58,3.0,46.99,-2.0
34,17,0.0,0,0,2.1,51.63,-3.4
35,17,0.0,0,0,1.9,52.02,-3.5
